College Name,Reviews
"Saraswati College of Engineering, Navi Mumbai ",     The college labs are good and in working conditions. Thr faculties are very good and supportive and crowd is not so good. It has good fests and supportive teachers. The canteen are is the best place but there is no variety in food. For studying this college is very good.
"Saraswati College of Engineering, Navi Mumbai ","     The college has no good placements, and 75% attendance is compulsory. The college is average. Placements: I would say that the placements are average, and they try to place you in non-engineering profiles. The average salary offered is 12-15K per month. They don't offer internships, and they tell you to get it on your own. Around, 20% of the students got a place in engineering profiles. They keep job fair and rarely anyone is placed in it. Infrastructure: The classrooms are spacious. The lab needs more advanced equipment on the campus. The canteen looks great, but the food is average. There's no ground to play. There is no hostel. There is no A/C in the classrooms and labs. If you're a sports player, then this is not a college for you. The parking is good, and the gym is small. Faculty: The teachers are well-qualified, knowledgeable, and not helpful. The teaching is good in the EXTC branch. There are different teachers for practical and theory. There is no industry exposure. Around, 75% attendance is compulsory, and you'll get detained if your attendance is less. You cannot do a lot of other stuff as you always have to maintain your attendance. Other: Only one big fest named 'Nakshatra' and some small 2 to 3 events are held on the campus. There is only government recommended scholarships like EBC, OBC, SC, ST, and nothing else. The campus crowd is average. They provide bus facility from a railway station. There are 2 to 3 workshops related to your branch. There are a few sports activities."
"Saraswati College of Engineering, Navi Mumbai ","     This college is good. Staff of my department is very supportive. They helps in every activity. Right from studies to sports, you will find everyone support. Lot of motivation to participate in other activities. Entrepreneur development cell. I strongly recommend this college"
"Saraswati College of Engineering, Navi Mumbai ",     This college is great. Good facility. Great faculty. Will definitely refer to my juniors. Infrastructure is mind-blowing. Campus crowd is decent. People know very less about this college. But no regret after you join. It gave me more than my expectation. Very healthy relation between staff and students. Lot of encouragement for extra activities. I got attached with this college now.
"Saraswati College of Engineering, Navi Mumbai ","     The college is worth, as it is located in navi-mumbai. The college council, brings you some great social and cultural events, so that throughout the year you can enjoy, faculties are good enough, canteen has been changed now. Crowd is actually good, as most of the students are enthusiast. Yes, there's always a trip in a year to somewhere, with the notation of industrial visit . So, overall, the college is worth if you want to study as well as enjoy your engineering days."
"Saraswati College of Engineering, Navi Mumbai ","     Excellent! Saraswati College of Engineering (SCoE) is spread out over 11 acres. Classrooms are spacious and labs are well-equipped. Centralized air conditioning will probably be introduced soon. They have a variety of outdoor sports like volleyball, cricket, football, and badminton. What’s more, they are apparently constructing the largest library in Maharashtra soon. EXTC faculty is supposed to be really good, although maybe a bit strict. Others are just about okay. New professors keep coming and going. Relatively good canteen with more-than-edible food. Misal pav is an all-time favorite. Quite a few of them, actually. There’s a McDonald’s, a Subway, Little World Mall all of which are pretty close by. The huge central park spread over acres of land and built on the lines of New York’s Hyde Prak is also close by (Though it's still under completion)"
"Saraswati College of Engineering, Navi Mumbai ","     College life was good,Don't expect anything good from this college, just be in your crowd and move on, enjoy ur 4 yrs of BE,faculty is average,some are really good and supportive,No new ideas will be shared ,the crowd is mediocre, Tech fest and cultural events are good.Try some other colleges in Navi Mumbai and Mumbai, u will find good exposure there.Kharghar is a good area,lots of new places to visit,you will enjoy the food corners."
"Saraswati College of Engineering, Navi Mumbai ","     Good faculty for all subjects, they also help in study, good infrastructure, hostel, good teaching learning, big digital library, having well-developed classrooms, laboratories,gym khana, computer laboratories, drawing room. Good festival nakshatra. Not so good placement for college.Good sports activities."
"Saraswati College of Engineering, Navi Mumbai ","     Attendance: The college is very strict in this respect. 75% attendance is compulsory, failing which students are charged Rs.5000. Yeah, you’d really rather just attend. Crowd: The crowd at Saraswati College of Engineering (SCoE) is decent, quite cosmopolitan. Very enthusiastic and love to participate actively in festivals of their own college as well as other colleges. Canteen: Relatively good canteen with more-than-edible food. Misal pav is an all-time favourite. Placements: Not too great, with about 30% of the students getting jobs Fake promises: SCOE has paid wifi and while taking admission the promised to provide free wifi.They don't have any subscription of IEEE."
"Saraswati College of Engineering, Navi Mumbai ","     The college is good and has great facilities. With better infrastructure and modern facilities, this college is awesome. The college gives holistic development to students. The atmosphere is very serene inside the college. It also has some great and learned faculty."
"Saraswati College of Engineering, Navi Mumbai ","Based on previous year reviews, the college was carried out online. The college does have good infrastructure and space for events/festival organizations. But lack of equipment available for Mechanical and Civil students."
"Saraswati College of Engineering, Navi Mumbai ",SCOE college is a good college and faulty behaviour also friendly.
"Saraswati College of Engineering, Navi Mumbai ",The teaching faculty is still good but the management is worst. All local staff non educated always speaking in marathi.
"Saraswati College of Engineering, Navi Mumbai ",Expect placement cell all the sections of college is good for the students and definitely help students to being proffesionals in theire respective field
"Saraswati College of Engineering, Navi Mumbai ",Overall college is average in terms of placement and infrastructure.
"Saraswati College of Engineering, Navi Mumbai ",I would not tell any bad remark but the management is doing a good job. The college gives a lot of exposure by proving guest lecture and even campus placements. As I am placed so my view is you should take admission for different learning.
"Saraswati College of Engineering, Navi Mumbai ",It is fairly good and cooperative and help in being placed though their Network. They also help after completion of course.
"Saraswati College of Engineering, Navi Mumbai ",Socially active our college take part in many activities and also organises many activities and apart from studies they also focus that a student is capable for giving a speech in front of audience Which builds confidence in them.
"Saraswati College of Engineering, Navi Mumbai ","No, the college is really good in every aspect of one of the best facilities"
"Saraswati College of Engineering, Navi Mumbai ",The teachers and facilities are good in college. Good canteen. Bad things include unavailability of a proper ground to enhance sports. Also some of the crowd is not good.
"Saraswati College of Engineering, Navi Mumbai ",No negative remark but the college should make a ground for itself so that sports will take place regularly because every time the sports are being organised in a ground which is situated in Panvel and many can't travel.
"Saraswati College of Engineering, Navi Mumbai ",Placement is good. But not all branches have good placement percentage. This is the negative remark. Recently our college got 34 MhrD rank. Which is very useful for students to choose the college.
"Saraswati College of Engineering, Navi Mumbai ",    This college is great. Good facility. Great faculty. Will definitely refer to my juniors. Infrastructure is mind-blowing. Campus crowd is decent. I was afraid at the start but later on I got attached with this college now its like I don't want to leave this college. 
"St Francis Institute of Technology, Mumbai ","     Scoe,kharghar is 1 of the satisfactory college if u don't gt any other clg. n it is better than any other central downside clg u will enjoy sm of joyful movement in dis clg. dnt expect any placement frm here including teaching. sm teachers will easily become ur fav. n sm will make ur sem as hell. almost crowd is from thane . all over everything is fine i like this clg.!!"
"St Francis Institute of Technology, Mumbai ","     SFIT has a lovely infrastructure ,the college is always spotless clean with a very cool atmosphere as there are a lot of trees and plants inside the campus.There are various indoor and outdoor sports facilities such as there is a Basketball court, Badminton court ,students also play throwball , cricket and enough little space to play Football too. Coming to indoor sports there are facilities to play carrom, table tennis and table football (foosball). Our College has a placement committee and also training for placement (TPO) activities. Companies like TCS, Infosys ,Capgemini and many others come for placemrent here. There is Ecell for students who want to become entrepreneurs and encourage them to start their own startups. Many of the college students have created their own startups with guidance from the Ecell committee. There are various committes for all the three fields I.e IT comps and Extc. There is Robocon committee for students interested in robotics and lets them explore their ideas with creating remote-controlled robots on their own with proper guidance. All labs are well maintained and there are PCs with Windows as well as Linux operating system. There are two popular fests every year - IRIS (Cultural fest) held in Feb and MOSAIC (Technical fest) held around September-October. There is a Seminar hall ,an Auditorium ,a huge computer center where students can access the internet. There is NSS like any other college. There are authorized and unauthorized Industrial Visits ,treks held. For IT students there is a colloquium held where in seminars are conducted by IT professionals from different fields alongwith Technical paper and poster competitions. Annual Day is also conducted once a year.Other activities are garba night , freshers party ,edm night during the Cultural fest and much more. Teaching is good overall but some teachers are extremely talented and a few about average. There is projector facility in every classroom. There is a wifi enabled reading room where students can study or work on projects. There is a library with good staff and availability of books, novels, magazines,B.E projects, past papers.There is no hostel as such inside SFIT campus but exactly opposite There is SFIMAR(St Francis Institute of Management and Research) where there is a hostel and I know SFIT students who stay there. SFIT College canteen provides veg as well as non-veg food ,icecreams, soft drinks, snacks,coffee and tea.Also SFIT students go to the Management canteen for variety in choices of food. SFIT has its own stationary and there is one right outside the campus too.For hangouts with friends there is Dominos so near the campus and other places to explore nearby. There is a bus-stop to your left as soon as you leave the college making it much easier to travel for students who come from Bhayander to those from Malad .Also our college is so near from Dahisar as well as Borivali station (more close to Dahisar) just 20 rs by auto.The college is a bit firm on discipline and attendance .So Overall SFIT is a very good pick.It provides students with the best of opportunities,teaching and guidance. I am proud to be an SFITian."
"St Francis Institute of Technology, Mumbai ",     It was a great time. We used to have much fun in group. I miss those days. The faculties were superb and studies were fantastic. Overall a must period in one's life. My favourite subject was Physics. I used to score the highest and my base was very strong on that. Every topic's discussion used to start with me. Teachers were very supportive. Debates were very fruitful for us..
"St Francis Institute of Technology, Mumbai ",     As a student of this college for past one year would like to bring to notice that this is a very good college. The teaching staff is very good and well educated.This college also supports extra circular activities like sports and different fests. The festivals like Iris and mosaic are perfect for hanging out from studies for few days.Sfit has a very COMPUTER engineering branch. College has good connectivity very near from Dahisar station. My message to the students pursuing Engineering considers this college if you want to pursue Computer Engineering as your career.
"St Francis Institute of Technology, Mumbai ",     This college is really strict in terms of attendance and stuff but the quality of the study is nice. The teachers really remember you if you're a defaulter and your life becomes hell in last few weeks of the semester. Teachers don't encourage co-curricular much. Nothing attractive about it except for you've got your squad there to chill. Overall a 3/5
"St Francis Institute of Technology, Mumbai ","     Infrastructure is good, staff members are strict and awesome, the crowd is average .... the facilities are awesome ............ overall great experience, attendance rules are very strict which forces us to go to the college and attend the lectures most of the time."
"St Francis Institute of Technology, Mumbai ",     Infrastructure is good enough. Discipline at its best. HOD are kind and helpful. Teachers don't have much knowledge about the subject but they are average. College is developing and getting better. Many extra activities are also started. You can join various cells and enjoy your college life.
"St Francis Institute of Technology, Mumbai ","     College life isn't wat ideally is, infrastructure is pretty good, faculty is poor except a few good teachers, recreational activities is excellent, environment is best suitable as far as studying is concerned because there is greenery around and der is silence and u can enjoy d beauty of nature along with studying; canteen is worst, but overall it's a good college and nothing wrong with being a part of it;"
"St Francis Institute of Technology, Mumbai ","     The college life is good, not too good not too bad You can bunk a few less, but do take care on the attendance part and wearing the ID card is must though you can fool around without it. Don't come face to face to a teacher without it. And the teaching style, You can relate it to school type which is bad but it in itself has some advantages. College is good in overall view."
"St Francis Institute of Technology, Mumbai ","     Good college life faculty is good helpful crowd of college is very good. The infrastructure of college is not very much pleasing overall it's good. College is very much strict about attendance teaching faculty is very about teaching. St. Francis Institute of Technology (SFIT) has a school-type infrastructure. The campus is huge and well maintained but not eye appealing. It is very clean just like any other Catholic institutes. A gymkhana which comprises Table Tennis, carrom and chess. Facilities for outdoor games like volleyball, basketball, football and badminton are available to the students. Very often you'll see the volleyball court turns into a gully cricket ground. The classrooms are good, but again the same school type benches, blackboards, and windows to look out from (during the lecture). Okay washrooms, very good elevators and peaceful campus complete the infrastructure. Currently, it is undergoing renovation and up gradation of laboratories."
"St Francis Institute of Technology, Mumbai ",     My college is one of the most strict colleges of Mumbai. They make sure you attend lectures and are regular in your studies.There are many extra curricular activities in our college.You can also take part in sports.There is a total of 5 student organisations and there is also e-cell which teaches you entrepreneurship. The infrastructure is just average.There are fests which make sure students do not get bored of studies.Teaching faculty is quite good and they finish the portion on time by keeping extra lectures.
"St Francis Institute of Technology, Mumbai ","St. Francis is definitely the best college I've been to, the fun we had and the rules we've broken, and the assignments, tests, college canteen and its cat."
"St Francis Institute of Technology, Mumbai ",My overall experience is good till now there are many parts where the college can get better . There are many things that i have learned from the college experience till now and it have been great till now .
"St Francis Institute of Technology, Mumbai ","The main reason for me to get to this College is, it's near my place which saves me from too much of Mumbai's hectic traffic. SFIT is a well-known college for its discipline, this college gets the best placement among other colleges in the locality. With an average package of 3 LPA"
"St Francis Institute of Technology, Mumbai ",1. College is very strict regarding studies and attendance 2. Also helps in extra course and help us to study above and beyond syllabus 3. Makes students internship before placements 4. All faculties helps a lot in cultural as well as technical aspects
"St Francis Institute of Technology, Mumbai ",Average: not so good and not so worst our college lagg some quality education and exposure.
"St Francis Institute of Technology, Mumbai ","Professors attitude isn't that amazing. Talking just about the extc faculty. It and CMPN faculty just seems lethargic, which the students feel is an easy going attitude. Atleast the extc profs ensure you are prepared right from start, and won't spring surprises on you towards the end of the semester when you should be studying"
"St Francis Institute of Technology, Mumbai ","Certainly not the top engineering colleges.Management is driven by brothers from Church and are not open towards college betterment in terms of teaching,placements,and infrastructure.Go in the college only if you have no better options and are desperate to do engineering from anywhere."
"St Francis Institute of Technology, Mumbai ","Positive: Great facilities, technical knowledge on a national level, sports and games one national level too. AICTE approval, guaranteed placements and many more things. Negative: Feels like more of a school, lots of restrictions."
"St Francis Institute of Technology, Mumbai ",The most things you will hear for this college is that it's very strict.there is no life for students here.Students are forced to sit for lectures with their attendance criteria. Yaa these things are true but it really is not that much that people speak of. It is a combination of strictness and decipline. Its not that there's no life for students. Students are allowed to play after lectures which most of the college don't allow. Also during events there's lot of entertainment for students. Its not only about enjoying. its about studies plus entertainment. College is college although however it may be you will always remember it when you leave it.
"St Francis Institute of Technology, Mumbai ","Placements are quite good if you see the whole college placement but again for my branch there are no core companies, so people end up in IT companies only."
"St Francis Institute of Technology, Mumbai ",Positive is the attendance and the discipline in the college is the most concern. Negative feedback as on I didn't experience any in my college career. Over-all for a student preferring engineering SFIT is a good option.
"St Francis Institute of Technology, Mumbai ","As I said earlier, The principal and the director have implied school - like rules for students. A student needs to have more than 75% attendance in individual subjects rather than average attendance. They are forcing students to give extra exams."
"St Francis Institute of Technology, Mumbai ",its a better than average rather good college
"St Francis Institute of Technology, Mumbai ",Studying in SFIT is like full of joy and happiness. we gain technical as well as cultural knowledge. the infrastructure is simply WOW. the canteen and food is always upto mark. the teaching and non teaching staffs r loving and caring.
"St Francis Institute of Technology, Mumbai ","The good thing about college is it has better infrastructure, faculty,canteen,play area ,parking and management. The bad thing was the timing of the college hours which was too extreme it almost felt like going to school."
"St Francis Institute of Technology, Mumbai ",I found this College to be strict for attendance and submission. They are really strict for Attendance. If you have Attendance less than 75% (now in each subject) you will be treated like a criminal in the staff room. Parents will be called in the college and imposition will be given to you.
"St Francis Institute of Technology, Mumbai ","Overall, my experience was great and it was a good college to study in and placements as well were good. The faculty was the best and they used to conduct extra classes for students which was free of cost. The hostel management as well was a bit strict bu"
"St Francis Institute of Technology, Mumbai ",The overall ambience is pleasant.4 years of engineering were pretty hard at the beginning but it went well.Our college has improved majority of its facilities throughout the year.We had a new hall been made for events and shows to take place.
"St Francis Institute of Technology, Mumbai ",The positive side about SFIT is that it's a really good catholic college which maintains discipline in you and gives you an opportunity to display your technical talent and even helps your nuture your hobbies. The only negative remark I've about this college is that the attendance is mandatory for the lectures or the subject teachers at times take severe actions if you are a defaulter in their particular subject.
"St Francis Institute of Technology, Mumbai ",Great as per parents view but students say it sucks because of shitty rules and engineering itself is hectic.
"St Francis Institute of Technology, Mumbai ",     The college is having very structured academic plan that helps students to make the best out of facilities available. The faculty are also helpful and the entire syllabus is taught in a well planned manner. The placement has also been improving over the years with dedicated TPO and assistant TPO.
"SIES Graduate School of Technology, Navi Mumbai",College has a big campus. It has a great environment to study in. The faculty is very supportive & encouraging. The college is bit too far for students coming from mumbai city. During rainy season there are many travelling issues.
"SIES Graduate School of Technology, Navi Mumbai",Every faculty give his best and works towards every student for his excellence and improvement. college lacks bit of infrastructure since engineering campus is bit small as compared to other colleges. Every vacation college conducts free semi ars and workshop.
"SIES Graduate School of Technology, Navi Mumbai","The college crowd here is good. The faculty is decent and some of them are the very best in their respective fields. The college rules are sometimes too strict and questionable. Overall, it is a decent college and I have had a positive experience overall"
"SIES Graduate School of Technology, Navi Mumbai",The college has adequate infrastructural facilities for effective learning. More stress has to be laid on practical learning. Industry diplomats should be made to visit the campus and hold seminars to familiarize students with the existing industry and market conditions. Dedicated professors and a friendly cosmopolitan mix of students with a number of extracurricular activities and events to participate in made my college experience enjoyable. The college has an efficient training and placement cell that brings in good companies but care should be taken to see that all students other than IT department are placed. Professors were dedicated but more stress and efforts should be put in providing good practical knowledge to the students and see that they are molded according to industry requirements. The college is affordable to all students belonging to the middle-class background and the fees are not exorbitant but fair in comparison to the quality of education provided.
"SIES Graduate School of Technology, Navi Mumbai","College is beautiful! Campus is good, a crowd is awesome, awesome friends, very lively, great teachers, always ready to help. A lot of events all round the year. Students councils and other councils are great (as I too was a part of it). Placements are good. Overall experience is fantastic."
"SIES Graduate School of Technology, Navi Mumbai",It has really been great 4 years with all mixed emotions right from 1st day until the last day.Great staff and very good student crowd have what made SIES happening and this student-teacher culture was always appreciated from various delegates on their visits to SIES! Unity among the students be it for right or wrong reasons has always been on top! The most beautiful thing we Gstian's cherish is the beautiful temple inside the campus! Sies has always been a treasure for me and I will cherish all memorable moments throughout my life
"SIES Graduate School of Technology, Navi Mumbai",The faculties are good and sound technically.Have to improvise the infrastructure of the college.Good environment to study.library and other facilities are also good Affordable fees and worth studying. Apart from studies I developed my interpersonal skills and technical skills by participating in several events like IMPRESSION and cultural programs Organized by my college I really feel proud to say that I am a student of SIES GST.
"SIES Graduate School of Technology, Navi Mumbai","High fees ,moderate infrastructure, good crowd. No ground no hostel. Laboratory infrastructure is moderate Overall just fine.Located in Navi Mumbai. Fests are organized nicely . 10 mins walkable distance from the neural station. I have no descriptive words left to complete your 250 characters. Please remove this kind of silly validations."
"SIES Graduate School of Technology, Navi Mumbai",Good college with an awesome crowd and good placements. The faculty is ok.Infrastructure is good with a good library and practical labs.The only problem is strictness related to mobile usage and other things.Placement facility is good. It's one of the few colleges which provides a degree in Printing and packaging technology.
"SIES Graduate School of Technology, Navi Mumbai",Placements of the college are pretty decent . Had fun working with college student council by hosting various events. Principal sometimes opposed the cultural events and used to tell a student to focus more on studies which created problem while working for student council. Unnecessary strict restrictions on mobile usage in college campus were so m much frustrating.Learned a lot during the college life.Overall experience was pretty good
"SIES Graduate School of Technology, Navi Mumbai",The college is definitely decent as far as infrastructure is concerned when compared with other colleges affiliated to Mumbai university. There is a requirement for a P.A. system to ensure that important information can be passed spontaneously. Also the instruments for various departments must be functional and students must not feel the lack of basic requirements. On the placement front a student body should be present and students must also actively participate in bringing companies for recruitment. It should be mandatory to have a PhD professor in each department. There must be diversity amongst the faculty to guide students in an industrial aspect and research aspect.
"SIES Graduate School of Technology, Navi Mumbai","Good infrastructure is a key factor for any educational institutions, SIES is one of it. Faculty members and their industrial experience help students to gain maximum knowledge. A good library with optimum books and e-media, a good place to hunt for knowledge. Modern laboratories peruse students to gain maximum practical experience. Also, extracurricular activities are the best part, Tatwa Moksha Laksh is one of the well-known festivals in Navi Mumbai. Overall SIES is a good place to pursue the career."
"SIES Graduate School of Technology, Navi Mumbai","The environment is good , college is very strict in case of attendance , mobile phones are not allowed which is not tolerable. Infrastructure is good but the campus is not upto the level. There was no hostel so only localides can attend it. Faculty was not good. There was no playground."
"SIES Graduate School of Technology, Navi Mumbai","The most primary aspect by which we can judge any college is academics. Now, the teachers are friendly and approachable in nature,however,the faculty is very particular about its attendance and about the discipline the students maintain. Like any other college, SIES has its technical(cognition) and cultural(TML) festivals. Many events are brought up in these festivals and the efforts put in do not lack in any aspect. Nevertheless, I have seen two points that hamper the festival. The first one being the approach taken by event heads. Their persuasion lacks motivation and seems more like a compulsion. The second one, the way the event head organizes the events. According to me, the time bracket of many events clashes with each other. The last point, the infrastructure of my college. It is not as flashy as the other colleges that are compared with SIES, but they try to make most of it. In a nutshell, its worth giving a shot. Even though the college has its own share of flaws, if you have the will to make the most out of the college, SIES is sure to help out."
"SIES Graduate School of Technology, Navi Mumbai","The most primary aspect by which we can judge any college is academics. Now, the teachers are friendly and approachable in nature, however, the faculty is very particular about its attendance and about the discipline the students maintain. Like any other college, SIES has its technical(cognition) and cultural(TML) festivals. Many events are brought up in these festivals and the efforts put in do not lack in any aspect. Nevertheless, I have seen two points that hamper the festival. The first one being the approach taken by event heads. Their persuasion lacks motivation and seems more like the compulsion. The second one, the way there event head organizes the events. According to me, the time bracket of many event clashes within each other. The last point, the infrastructure of my college. It's not as flashy as the other colleges that are compared with SIES, but they try to make most of it. In a nutshell, its worth giving a shot. Even though the college has its own share of flaws, if you have the will to make the most out of the college, SIES is sure to help out."
"SIES Graduate School of Technology, Navi Mumbai",It is a very nice college. Teachers are very cooperative and helpful. A lot of events are being held for the benefit of students. It has a very good college infrastructure. A very good positive aura is found in each and every corner of the college. The college is very good in sports activities. The college has a famous 33 feet tall hanuman statue and temple. Each and every faculty teaching has a good experience and sound knowledge in their field. This is the only college offering two in one i.e B.E. Printing and Packaging Technology in the Asian continent.
"SIES Graduate School of Technology, Navi Mumbai",It is a nice college. Teachers are very cooperative and helpful. A lot of events are being held for the benefit of students.It has a very good college infrastructure.A very good positive aura is found in each and every corner of the college. The college is very good in sports activities. The college has a famous hanuman temple. Each and every faculty teaching has a good experience and sound knowledge in their field.
"SIES Graduate School of Technology, Navi Mumbai","Good faculty, canteen, very good campus. good Extra curricular activities. college festival tatva moksh.. good infrastructure. Placement is good. overall college life is good. Faulty is willing to help.. one of the good college in navi Mumbai. A mix of crowd (majority is South Indian, but doesn’t matter). You’ll find both kinds of people here fun-loving and books-crazy. A very energetic crowd makes the college environment vibrant and active."
"SIES Graduate School of Technology, Navi Mumbai",Decent college but very strict with attendance. Lush green campus with excellent infrastructure. The campus has excellent facility for sports with a good gym. SIES is a very old and reputed brand in Mumbai and well known in Navi Mumbai as well. This college will help in overall student development.
"SIES Graduate School of Technology, Navi Mumbai",The management is not that great. Many rules and stuff which make it seem like a college. Other than that the college is a really great place to grow as a person even if you dont learn anything. Students all come together to help other students to develop in more ways then just studies. The seniors and the alumni are the best things about the college. And the activities
"SIES Graduate School of Technology, Navi Mumbai",For some lectures you will have a rotating class due to lack of space.
"SIES Graduate School of Technology, Navi Mumbai",Our college is definitely one of the best college in not only in Navi Mumbai but in Maharashtra. Seniors helps juniors in every aspect of their college life. Teachers guides the students in right direction. There are many more opportunities provided by college to students to show their skills in academics as well as extracurricular activities.
"SIES Graduate School of Technology, Navi Mumbai",Na Overall good exposure to technical world. Also good contacts to get students into good internship offers. Placement team is also very good with good corporate contacts.
"SIES Graduate School of Technology, Navi Mumbai","Among all of the colleges in which I was able to take admission, I heard from my seniors that SIES had good campus and placements. I had heard that SIES had a good faculty and teachers are friendly and they help students whenever they need them. SIES fests are too popular so it lead me to it."
"SIES Graduate School of Technology, Navi Mumbai",I got admission on thr basis of my JEE Mains marks. I had scored 110. I was interested in Computer Science hence I took the course. I opted for this college because it was one of the best options available close to where I live be because I hate travelling everyday.
"SIES Graduate School of Technology, Navi Mumbai",The college is excellent for students who wants to improve their self in studies and extracurricular activities.this is the wonderful place where you can learn the difficult concepts of engineering with indulging in extracurricular activities like NSS and student council activities.also there are 6 student chapters and students can take their membership based in their interest.
"SIES Graduate School of Technology, Navi Mumbai","Ground is very essential for a college and this is the only thing we are lacking behind in.The entire premises of the college is very clean and tidy also the toilets are very clean.U can find ro purified water at every floor of the building and the canteen food is also healthy.If u live in a hostel, u can blindly rely on the canteen food"
"SIES Graduate School of Technology, Navi Mumbai","Their sincerity towards teaching, campus and placements attracted me towards the college. Also, I preferred joining a computer science program above any other and I was desperate to get a college of my major as soon as possible. So getting into this college was mainly because it offered me my desired course with decent placement offers for the future."
"SIES Graduate School of Technology, Navi Mumbai","This was the only college that had this course, it was close to my house and it was a reputed institution within Mumbai University. Moreover SIES had a plethora of options when it came to extra curricular activities."
"SIES Graduate School of Technology, Navi Mumbai",no hostel facility No ground Labs are very good Lab faculty can be better Teachers are very good and helpful Seniors are also very helpful Events organized are also good There is no transportation facilities
"SIES Graduate School of Technology, Navi Mumbai",My College is way better in everything i dont have any problem with my College. Each and everything is good. i am soo lucky to be in this College. My College even has scooty/bike parking thats the best benefit.
"SIES Graduate School of Technology, Navi Mumbai",It is overall a good choice for students scoring around 100-120marks in mhcet. It will be surely a great platform to enjoy the four years as well as study.
"SIES Graduate School of Technology, Navi Mumbai",Decent college overall and will have your beautiful memories of your life here.Decent college overall and will have your beautiful memories of your life here.Decent college overall and will have your beautiful memories of your life here.
"SIES Graduate School of Technology, Navi Mumbai",Way too Strict college the only college in mumbai charging 5000 bucks as as a fine and confiscating cell phones if found to be used within college campus but overall its always fun to break all the rules and keep the teachers back for a chase.
"SIES Graduate School of Technology, Navi Mumbai","The college has decent faculties and has a really good infrastructure , no playground or such ammenities.However it is a good place to be at and there is an opportunity to interact with many people because of the small batch size. A tradeoff is with the term works and grade as it is not very just at the college but it has improved. But if you are for awesome campus life SIES is not the place to be.The placement is improving TCS Igate and LNT being the primary recruiters.The fests are good but not happening as most other colleges in Mumbai. The fees is higher than the average fees in Mumbai colleges."
"Padmabhushan Vasantdada Patil Pratishthan's College of Engineering, Mumbai","Horrible experience. Zero placement along with below average teaching faculty and last but not least canteen food needs to get change. College infrastructure was good enough but rules in this was terrible. If someone caught with a cellphone, he/she was supposed to pay Rs 5,000."
"Padmabhushan Vasantdada Patil Pratishthan's College of Engineering, Mumbai","There are no nearby hangouts. Instead students prefer to play football or cricket in the college ground. If you love indoor sports, there’s a gymkhana where you can amuse yourself by playing pool, carom & chess. Goga Pure Veg is only other option than canteen to eat outside college."
"Padmabhushan Vasantdada Patil Pratishthan's College of Engineering, Mumbai","Needs to think more about the quality of education rather than quantitative. Needs better infrastructure in classes than construction of turf If you want to enjoy college life it's a best place Support needs to be given to students which work in college events , which for now is not given help in academics is a thing on which college should focus"
"Padmabhushan Vasantdada Patil Pratishthan's College of Engineering, Mumbai","College is very good,but overall ambiance is not that much nice. Nowadays treating every student like they are in school. No freedom to leave college once you enter, the gates get shut aftr 10am and open after 3. Placements are good, companies come to visit are very nice. You can learn many things here But canteen is average, need to develop it more and to provide quality food with more menu's."
"Padmabhushan Vasantdada Patil Pratishthan's College of Engineering, Mumbai","Great infrastructure to accommodate students. Helping seniors, no ragging whatsoever. Great placement cell provides amazing opportunities, better than most suburban colleges. Some great initiatives and clubs to join in and make a difference. College fest is also a highlight of this institution. Great crowd to socialize. Although some aspects can be improved but despite of all that a great institution"
"Padmabhushan Vasantdada Patil Pratishthan's College of Engineering, Mumbai","Good infrastructure, Sufficient placement, Knowledgeable staff, Excellent cultural festival, Excellent technical festival, friendly environment, Good scope to develop n excel in our field of choice, Good learning facility, Helping seniors & staffs, Healthy competition between students, Motivating students by felicitating them by giving them certis n trophies so that can do better next time, Excellent sports festival, Encouraging students to participate in sports, Overall development of the students."
"Padmabhushan Vasantdada Patil Pratishthan's College of Engineering, Mumbai",This college teaches you not not only about the course but also about various aspects of engineering...right from providing support to providing opportunities..a supportive and skilled staff and the crowd is good..would definitely recommend this college to all
"Padmabhushan Vasantdada Patil Pratishthan's College of Engineering, Mumbai","One of the best Private institution in Mumbai for Engineering studies. Good management and Support. In my 4 years of education, I have found so many learning opportunities till date. The course structure is very good. Also, the status of placement is good. Especially they are providing lot of placement trainings and conducting lot of aptitude exams to nourish each students skill. My experience in this college is really good. Also, there are many academic programs held in college like international conference, various kinds of exhibitions etc. All of the teaching and non teaching staff are very helpful. Extracurricular programs like blood donation camp, social work etc happen in college. In all, I would recommend the future aspirants to join this college as it will lead to their better future."
"Padmabhushan Vasantdada Patil Pratishthan's College of Engineering, Mumbai",Best bits of this college lies within the ample play space and recreational amenities. Level of education varies a lot . Faculty is on one hand very skilled in your first year but somewhat deteriorates further. Very nice crowd is not expected inspite of the fact that the college is well within suburban area.overall great experience.
"Padmabhushan Vasantdada Patil Pratishthan's College of Engineering, Mumbai",College infrastructure is good. They keep renovating all the time. So the canteen has changed thrice in 4years. College staff is too helpful in times of need. They have a playground basketball court and a lawn. All activities are organized by students and it's a good experience organizing those events to build your leadership and teamwork qualities..overall experience is good in this college.
"Padmabhushan Vasantdada Patil Pratishthan's College of Engineering, Mumbai","The college has 2 adjacent building with the view of Eastern express highway on the front side, while a view of the ground of college on the rear complex. The Placement cell should work more and get enough placements to pull more crowd. Overall a good experience studying, but you'll enjoy roaming around more with the friends you make there. I had done electronics engineering and the faculty was also good and knowledgeable."
